Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-03-25,BmipoYCBJN,58REE5sJU1,Ht28uQSY0k,Russian Twist,10,18.14371637742559,fake_id_557
2021-01-27,wpAWJ7OI90,wNImc4b4MY,kDaREtxFUI,Leg Curl,12,36.28743275485118,fake_id_559
2021-09-21,w9vlgSVDTJ,otjt26R0oL,snAHqkRJfc,Barbell Shoulder Press,5,29.483539113316585,fake_id_603
2021-06-17,WFqwWT7u7d,Yw1aA3soIp,3w4AV4WzCQ,Dumbbell Sumo Squat,12,15.87575183024739,fake_id_602
2021-04-07,csmBlEWxuh,oDI8CKhqJi,7QXpLlYWSk,Single Arm Preacher Curl,11,6.8038936415345965,fake_id_592
2021-05-30,vQAWx54wxW,G1mxtZtEs5,sJJElwFusR,Back Squat,8,100.0,fake_id_551
2021-01-05,t2XKByu57B,N6zu9IJNBz,NAnV5AWlaM,Leg Raise,12,0.0,fake_id_572
2021-01-05,t2XKByu57B,k3yxx2a6oz,SmzYev7WSf,Seated Machine Calf Press,12,56.69911367945497,fake_id_572
2021-01-10,BboVr5djfS,erjFOF21dc,C8VCV6Eh0u,Reverse Barbell Curl,15,13.607787283069193,fake_id_542
2021-03-18,f4NFkvE2jc,9q2Cdgm0FM,OfFq6S7pBL,Machine Leg Press,10,165.0,fake_id_597
2021-09-14,P91zxmgsj6,Gx6Z2fevPD,hE4uQL76WE,Incline Dumbbell Row,12,13.607787283069193,fake_id_557
2021-02-07,FyKOUc3COp,AF7Qq7XK2r,BbZwldHIiS,Air Squats,25,0.0,fake_id_543
2021-08-28,rsPH9mG69e,s5tzCNPRXw,o13pJSPX5f,Lunge Jump,8,0.0,fake_id_542
2021-06-02,7RWpFVK7zP,LDHzRzwxaI,70GaZ4EU6v,Exercise Ball Push Up,20,0.0,fake_id_543
2021-01-25,DiUfM1RTut,k3yxx2a6oz,6yJ7NYjtmC,Seated Machine Calf Press,10,9.071858188712795,fake_id_589
2021-04-18,fGMfsFPcri,N6zu9IJNBz,IohY03a9PP,Leg Raise,8,0.0,fake_id_591
2021-10-28,h7r6H2xn86,djuvlRHUvb,m8ZRDIHkZj,Dumbbell Rear Delt Raise,14,9.071858188712795,fake_id_552
2021-10-08,FFAYaPIAXP,dFycDkJyHe,RAc2dld2X7,Dumbbell Shoulder Raise,13,6.8038936415345965,fake_id_542
2021-02-19,NXW7TCdFVX,9zYC4cN1jr,iHc5KnhfbY,Handle Band Squat to Press,8,0.0,fake_id_550
2021-06-12,pBLQLqveXE,ISJBgnjnsY,Cpu5vkknjg,Single Arm Row,10,6.8038936415345965,fake_id_574
2021-07-06,zy00gtpxoh,3GvUTFN8up,RAt6JzMOaJ,Calf Raise,15,11.339822735890994,fake_id_576
2021-02-22,0fvcNigI5o,qfkBJ4A5eQ,zXYJ5zQm8a,Dead Bug,10,0.0,fake_id_557
2021-09-01,J7KS0u5N55,fxXbcxfkLt,67DADAqQxy,Exercise Ball Crunch,30,0.0,fake_id_588
2021-03-08,nJXQkucZGd,9VAkz3bNl4,1pdTVVWJqS,Decline Push Up,16,0.0,fake_id_593
2021-02-23,DwkhcgiTJ2,BN1DjSE1Zi,PnA6VrYGIa,Romanian Deadlift,8,6.8038936415345965,fake_id_578
2021-04-30,F1Xr6uM12A,AOQBAQ8rXC,y5rJBzsh7Z,Pendlay Row,5,47.62725549074217,fake_id_567
2021-02-08,Le0xO2TkvU,k3yxx2a6oz,pWEyUUSCJF,Seated Machine Calf Press,12,24.947610018960187,fake_id_573
2021-10-15,H56HLbjso6,uHBREgyju0,NiQcfI5lDU,Step Up,6,5.669911367945497,fake_id_558
2021-08-13,pHKvA4FsmR,BN1DjSE1Zi,biRDkVEdJV,Romanian Deadlift,8,111.13026281173174,fake_id_563
2021-03-03,b53NqWy7Ce,omtypRFVyt,pihWIhkfSY,Power Clean,7,6.8038936415345965,fake_id_578
2021-06-07,BBMuGKR3E5,KVt5QRq9Hx,lytGplj6HH,Side Laterals to Front Raise,12,3.4019468207672983,fake_id_550
2021-01-07,tLsPGQ5A2c,3GvUTFN8up,PNb6RHgBl0,Calf Raise,15,0.0,fake_id_591
2021-02-23,BT5QZ9Xxb9,BN1DjSE1Zi,IgFgXmOP1W,Romanian Deadlift,5,79.37875915123695,fake_id_594
2021-07-21,aTiptxAFAc,wNImc4b4MY,sq7tCoafVR,Leg Curl,12,65.0,fake_id_551
2021-05-03,nTTZHilYiI,erjFOF21dc,yD5jjP6cUG,Reverse Barbell Curl,10,38.55539730202938,fake_id_593
2021-04-07,axnlp6Vo59,dFycDkJyHe,XIxjbp258q,Dumbbell Shoulder Raise,2,9.071858188712795,fake_id_584
2021-04-24,aFimBdWK0d,cDYgx7gYHz,sV64eXw34S,Tate Press,15,6.8038936415345965,fake_id_543
2021-08-29,K273WRBboi,G1mxtZtEs5,pTD8ltwXA7,Back Squat,6,61.235042773811365,fake_id_577
2021-08-23,z8mfWghxF4,BTmBzxhAmZ,sjLpmC7HTL,Dumbbell Pullover,12,22.67964547178199,fake_id_584
2021-10-17,WrAG6T6Nzi,9q2Cdgm0FM,JKq9dppYDl,Machine Leg Press,15,90.71858188712795,fake_id_574
2021-06-10,aUYZ1cl8pN,jJmv4Zv028,K4nKPMXkQ8,Overhead Weighted Sit Up,10,5.443114913227677,fake_id_558
2021-08-07,VDiqDXmJvc,3GvUTFN8up,H0bhUsVKAp,Calf Raise,20,36.28743275485118,fake_id_572
2021-01-15,OvSBLkEP8S,N6zu9IJNBz,6qyk2qFwFj,Leg Raise,12,0.0,fake_id_555
2021-02-02,Hs2NpMJSfH,3GvUTFN8up,dt3AOEcuUZ,Calf Raise,20,6.8038936415345965,fake_id_592
2021-02-04,lWjLXQog2E,G1mxtZtEs5,zWJVWZuMn5,Back Squat,10,63.50300732098956,fake_id_554
2021-04-12,XuLSXW6YgR,06kzIMnTzR,JPDdJM9Ue5,Oblique Crunch,19,0.0,fake_id_595
2021-01-25,kU9A4s5VQN,dFycDkJyHe,sAiDqMw83u,Dumbbell Shoulder Raise,28,4.535929094356398,fake_id_584
2021-05-17,reDQsSMx1R,xPS7RzoOGm,yXoXqJSCSg,Bent Over Barbell Row,10,47.62725549074217,fake_id_586
2021-05-16,c6HAh0LieJ,4IMiKZHvCG,rbd8di9LCp,Shotgun Row,9,18.14371637742559,fake_id_565
2021-06-29,UB7U8heo0C,k3yxx2a6oz,eHZSpX5sQ8,Seated Machine Calf Press,12,70.0,fake_id_551
2021-05-25,LEj2Abf0Ai,9q2Cdgm0FM,JU4WuBvb4J,Machine Leg Press,10,90.71858188712795,fake_id_546
2021-08-13,Ivhh12OEF2,DdtF1OFcuQ,j0bnfa9tKY,Tricep Push Up,7,0.0,fake_id_590
2021-07-10,ng7qHgZvet,uHBREgyju0,tVGlQPMJZs,Step Up,8,0.0,fake_id_586
2021-03-11,xzqXeGACxi,y2Gg0PEzd8,QWnZhCXU7n,Preacher Curl,9,36.28743275485118,fake_id_580
2021-10-11,Xp75H08bmK,243X43p1XP,Z3wfvhtm9d,Seated Leg Curl,10,68.94612223421724,fake_id_593
2021-08-01,XGuAtEbgNN,9VAkz3bNl4,lXP1Iv0hiB,Decline Push Up,13,0.0,fake_id_576
2021-06-23,49RCWNJx7F,3GvUTFN8up,fANeeHF9Uy,Calf Raise,20,0.0,fake_id_543
2021-05-28,uo275DuFvI,zJlvUiMLou,gw20IlCf8f,Barbell Incline Bench Press,6,52.16318458509857,fake_id_572
2021-02-24,XyaHyTh0FG,9q2Cdgm0FM,QNT3jBdKKW,Machine Leg Press,10,154.0,fake_id_597
2021-06-01,nWGVslGSjm,xPS7RzoOGm,LMfS13IDt8,Bent Over Barbell Row,8,47.62725549074217,fake_id_586
2021-08-07,z0WbZbWcCd,zJlvUiMLou,5mKwvdIwSd,Barbell Incline Bench Press,6,61.235042773811365,fake_id_559
2021-07-24,RsCLOi2iv3,9VAkz3bNl4,IFQxXGtruc,Decline Push Up,11,0.0,fake_id_586
2021-10-21,sDBISFhIjE,QFhUumXlvb,mFiF5OEhBI,Reverse Grip Barbell Bent Over Row,15,36.28743275485118,fake_id_588
2021-06-20,LfOcKU1dI9,EAjKaB5zWy,Y2V6kIv3qr,Dumbbell Kickbacks,10,7.937875915123695,fake_id_568
2021-05-14,zuNAccmVQY,HpJxPvuCBP,icmVG9hH5f,Dumbbell Clean,12,7.937875915123695,fake_id_586
2021-03-23,5tUVW27ZfY,4IMiKZHvCG,mC25PGq8Dh,Shotgun Row,10,21.545663198192887,fake_id_556
2021-09-14,OoVCPYHoTS,UThEK7cf4f,Oj1JWPKl1l,Machine Fly,12,47.62725549074217,fake_id_559
2021-11-05,ZHdeKOlgHG,zJlvUiMLou,rDeFUjFlKp,Barbell Incline Bench Press,6,61.235042773811365,fake_id_590
2021-09-22,9JrwM9ISAu,QFhUumXlvb,MdafVYaPP4,Reverse Grip Barbell Bent Over Row,15,31.75150366049478,fake_id_557
2021-06-12,76KIlNRpO3,pM3aRwuufC,RxRBDXR2wV,Stability Ball Hyperextension,10,0.0,fake_id_546
2021-06-28,lqYaHC1Utt,3GvUTFN8up,zpn3XGwKtP,Calf Raise,20,9.071858188712795,fake_id_576
2021-09-04,uIWmM2aVuG,58REE5sJU1,4AZG0MmKQo,Russian Twist,15,0.0,fake_id_574
2021-01-05,t2XKByu57B,58REE5sJU1,nzIWtpCBZl,Russian Twist,22,6.350300732098956,fake_id_572
2021-02-25,Kpe3XysVEt,djuvlRHUvb,1NmyANVCja,Dumbbell Rear Delt Raise,8,2.267964547178199,fake_id_549
2021-06-12,BJluseLiXg,geCUwfcZLR,4H8JmLX9kV,Hang Clean,4,22.67964547178199,fake_id_544
2021-08-21,kayhIOft2t,DdtF1OFcuQ,rz92E1mEyQ,Tricep Push Up,12,0.0,fake_id_545
2021-08-06,lTocg2FYd2,Yw1aA3soIp,C3Eh7P6C16,Dumbbell Sumo Squat,11,13.607787283069193,fake_id_587
2021-12-10,BUuIGvddqP,s5tzCNPRXw,pi0d1x0YJA,Lunge Jump,10,0.0,fake_id_598
2021-10-02,ptzLWJhzyG,Yw1aA3soIp,O9LimmOuMt,Dumbbell Sumo Squat,15,11.339822735890994,fake_id_588
2021-07-27,S51BQiMHjE,aIzmfLklht,89B7Jxgw2D,Dumbbell Step Up,12,5.443114913227677,fake_id_542
2021-08-24,gFLU0i7Lq7,EAjKaB5zWy,cY8YdV2Wty,Dumbbell Kickbacks,8,11.339822735890994,fake_id_563
2021-04-16,ks3onUAl2e,wNarovWdLy,L41YKbcb09,Cable Crunch,15,36.28743275485118,fake_id_546
2021-11-10,EdWp86iYkf,9VAkz3bNl4,AtalI69CSc,Decline Push Up,10,0.0,fake_id_545
2021-07-20,dWAu3ASyU0,3GvUTFN8up,wLAxMZjM1i,Calf Raise,35,0.0,fake_id_564
2021-12-11,UG5UFq8HuL,BTmBzxhAmZ,q7SDa2QEQF,Dumbbell Pullover,9,15.87575183024739,fake_id_587
2021-04-22,WHmZnDlkv1,EAjKaB5zWy,Cn5FAdPLwP,Dumbbell Kickbacks,5,5.669911367945497,fake_id_550
2021-05-26,HUdn6zllY6,QFhUumXlvb,3mZXLr5gSh,Reverse Grip Barbell Bent Over Row,12,40.82336184920758,fake_id_572
2021-10-16,0PXlCuDCpa,EAjKaB5zWy,aoDkMJZ2lw,Dumbbell Kickbacks,10,6.8038936415345965,fake_id_550
2021-08-24,v5AvJQxR1M,xPS7RzoOGm,fOvhZkkPcK,Bent Over Barbell Row,15,35.0,fake_id_597
2021-06-24,lfIJ71vBtH,pM3aRwuufC,IZqSMSezME,Stability Ball Hyperextension,9,0.0,fake_id_572
2021-09-21,w9vlgSVDTJ,zJlvUiMLou,epUJskMxXs,Barbell Incline Bench Press,4,47.62725549074217,fake_id_603
2021-01-11,Pm8Ct2NTRr,DdtF1OFcuQ,l9QBMy1UJy,Tricep Push Up,10,0.0,fake_id_545
2021-07-27,YWs7IovSGX,zJlvUiMLou,bZBN7sH5bp,Barbell Incline Bench Press,10,15.0,fake_id_548
2021-04-21,Eio5M0iuVy,58REE5sJU1,GT7DWnT1ro,Russian Twist,22,11.339822735890994,fake_id_582
2021-09-04,7qqVLmKHVD,58REE5sJU1,wzjHToNOLY,Russian Twist,15,9.071858188712795,fake_id_557
2021-04-21,uNvdXwkwVC,JZcl0pTDEj,2GITWDVGcZ,TRX Glute Bridge,10,0.0,fake_id_546
2021-06-10,fSyo5SG3Ae,QFhUumXlvb,vPrjU9R12u,Reverse Grip Barbell Bent Over Row,13,61.235042773811365,fake_id_562
2021-05-25,gXRHrHi913,06kzIMnTzR,GF6UVhGf50,Oblique Crunch,20,0.0,fake_id_554
2021-03-01,iIfbw3xkJD,58REE5sJU1,S6aG5PkbQ5,Russian Twist,22,9.071858188712795,fake_id_570
2021-03-30,BdTVI94kSh,N6zu9IJNBz,S6hhKqZarL,Leg Raise,29,0.0,fake_id_550
2021-02-15,k81fahBiwV,58REE5sJU1,044Ugh24GR,Russian Twist,12,11.339822735890994,fake_id_554
2021-05-03,nTTZHilYiI,erjFOF21dc,wUntqerCA9,Reverse Barbell Curl,10,38.55539730202938,fake_id_593
2021-11-18,uFSF4IAkqc,N6zu9IJNBz,VudfAnLrw1,Leg Raise,13,0.0,fake_id_542
2021-06-08,8B8Bbc6Tfe,nNMm3ywt6H,XCCBCnCg0e,Pike Push Up,14,0.0,fake_id_595
2021-03-17,ssDFnHsgGp,9q2Cdgm0FM,VPSY6zy3YA,Machine Leg Press,12,45.35929094356398,fake_id_561
2021-01-15,F4fZ9vjH73,RqCbxJr56l,qdIG5WibUw,Tricep Press,12,11.339822735890994,fake_id_592
2021-09-30,zPNtffRwH4,cDYgx7gYHz,FUAAm3CL7b,Tate Press,12,12.5,fake_id_569
2021-11-08,QDvmXgqWiD,Yw1aA3soIp,CiyfCYZXnN,Dumbbell Sumo Squat,10,20.41168092460379,fake_id_573
2021-07-19,SN4VDlvAad,N6zu9IJNBz,3CkMefsiBg,Leg Raise,10,0.0,fake_id_557
2021-11-23,BO03ySTGIm,EAjKaB5zWy,sxVgZ607A6,Dumbbell Kickbacks,9,2.5,fake_id_548
2021-12-11,eybKGZv7W2,7wof3tzAVY,8CuRlFGCvs,Smith Machine Stiff-Legged Deadlift,8,49.895220037920375,fake_id_598
2021-11-29,BLmCMBvOiD,DdtF1OFcuQ,4LuEaGdyGF,Tricep Push Up,4,0.0,fake_id_560
2021-05-06,ATO2xEGpR0,AOQBAQ8rXC,V89IxYx984,Pendlay Row,14,27.215574566138386,fake_id_544
2021-08-11,p8mBGPJmwL,QFhUumXlvb,2pzyY85CEy,Reverse Grip Barbell Bent Over Row,15,15.87575183024739,fake_id_608
2021-05-06,Vzn3MTrkUl,zJlvUiMLou,yL7Pku3UVH,Barbell Incline Bench Press,12,52.16318458509857,fake_id_565
2021-04-11,HGoRFhMDZA,dOrcZrFXST,DLoaVkQVWR,Handle Band Pec Fly,10,0.0,fake_id_569
2021-02-06,UiWqeAGRqP,9fptvki4pW,iWNNNJUgwD,Barbell Hip Thrust,10,70.30690096252415,fake_id_562
2021-04-12,XuLSXW6YgR,06kzIMnTzR,keFeilE95v,Oblique Crunch,19,0.0,fake_id_595
2021-06-18,5z0kqqT25L,58REE5sJU1,JK2z0o5Wat,Russian Twist,18,2.267964547178199,fake_id_553
2021-04-28,WjYEPpo8Hl,DdtF1OFcuQ,mKj7Eq08bB,Tricep Push Up,28,0.0,fake_id_559
2021-09-09,6CpdTBKoyM,UThEK7cf4f,BG7Y0sCvZp,Machine Fly,15,100.0,fake_id_551
2021-09-28,pK7SbU5ONf,uHBREgyju0,nLlM4X02ZC,Step Up,19,0.0,fake_id_578
2021-07-17,XHWSC0bd9v,jgnSb5e39S,xgV56Hbv2M,Australian Chin Up,12,0.0,fake_id_576
2021-04-19,iA9pKVFuzg,djuvlRHUvb,Q1mDXbNt8Z,Dumbbell Rear Delt Raise,8,4.535929094356398,fake_id_573
2021-03-29,LoBlz7DC0o,DdtF1OFcuQ,U1uwC6uoA3,Tricep Push Up,13,0.0,fake_id_595
2021-02-28,KBO0rrol0t,9fptvki4pW,bSBKQB8XwH,Barbell Hip Thrust,12,70.30690096252415,fake_id_562
2021-04-12,lFXebm2gCA,DhkjvJNsNR,AoA6ZGHkFB,Sit Up,25,0.0,fake_id_584
2021-07-06,2lY4MGHVCx,qfkBJ4A5eQ,2Y479iMvzK,Dead Bug,8,0.0,fake_id_568
2021-10-10,0FKK5h9yfG,06kzIMnTzR,utKTHDmETS,Oblique Crunch,10,29.483539113316585,fake_id_566
2021-05-25,CBOngK2Qn1,fxXbcxfkLt,sD1fZsugGA,Exercise Ball Crunch,99,0.0,fake_id_564
2021-11-18,2D1qQFmd5Z,qfkBJ4A5eQ,OvjGxIX4DV,Dead Bug,10,0.0,fake_id_553
2021-10-28,h7r6H2xn86,k4ivWt2zuv,KWZguJdwyc,Barbell Glute Bridge,10,61.235042773811365,fake_id_552
2021-04-08,eaD8HLK2mI,G1mxtZtEs5,Akrjhfqi6N,Back Squat,15,45.35929094356398,fake_id_593
2021-05-07,SpdJwWIkPA,otjt26R0oL,xjicesbgbk,Barbell Shoulder Press,12,22.67964547178199,fake_id_544
2021-03-14,CamTRuP5Hy,DhkjvJNsNR,GrzbR5gEqX,Sit Up,10,0.0,fake_id_560
2021-04-13,2pkxMQxJfR,uHBREgyju0,g9tfsXYyof,Step Up,11,0.0,fake_id_552
2021-08-31,GmFrE9iHVF,HpJxPvuCBP,9BFGksrQLP,Dumbbell Clean,8,14.0,fake_id_597
2021-02-25,8YWHD0fMKh,dFycDkJyHe,rDN2FZBGVC,Dumbbell Shoulder Raise,10,4.535929094356398,fake_id_549
2021-03-09,wxrNPlbDwz,DhkjvJNsNR,EZw7AMezCj,Sit Up,13,0.0,fake_id_555
2021-08-21,8UMrOih5Hq,66ykNaEdxx,SLpNZcU94E,Smith Machine Decline Press,8,45.0,fake_id_569
2021-07-19,skjB4XlsWg,UQBXLgsfXN,rBPq05W2w7,Dumbbell Shrug,12,14.0,fake_id_601
2021-05-20,iXmpBBvxQC,UThEK7cf4f,fvvJjCK6IH,Machine Fly,8,52.16318458509857,fake_id_573
2021-03-03,0JmnmW9ZHw,58REE5sJU1,7mE4kRDRvV,Russian Twist,15,4.535929094356398,fake_id_589
2021-05-20,HG9WJaWwgT,zJlvUiMLou,o3g10OnNcb,Barbell Incline Bench Press,6,77.11079460405875,fake_id_583
2021-04-27,cN4rV8xWAC,fxXbcxfkLt,Egiv3Q3oXP,Exercise Ball Crunch,99,0.0,fake_id_564
2021-01-28,L8ausSmA03,dFycDkJyHe,iDKPgykxrd,Dumbbell Shoulder Raise,8,3.628743275485118,fake_id_553
2021-06-26,kIjmwEpl1h,zJlvUiMLou,CHithuTCOQ,Barbell Incline Bench Press,8,86.18265279277155,fake_id_580
2021-11-06,bh17w183U6,243X43p1XP,00zEPC7bAy,Seated Leg Curl,10,36.28743275485118,fake_id_550
2021-08-29,nQVooki675,qfkBJ4A5eQ,DdrTwbt4Ck,Dead Bug,9,0.0,fake_id_576
2021-01-26,yOfc1tFa0X,BN1DjSE1Zi,GTNyI5axBl,Romanian Deadlift,12,45.35929094356398,fake_id_602
2021-10-28,9UL3RQI5jX,k3yxx2a6oz,AVjlw2zL44,Seated Machine Calf Press,15,24.040424200088907,fake_id_576
2021-02-04,YP8yTRMn8D,djuvlRHUvb,ZZ6Nz6tGll,Dumbbell Rear Delt Raise,9,11.339822735890994,fake_id_602
2021-04-01,xTFSClOfb1,ewEcdHovom,DyYR6H2duZ,Hanging Leg Raise,14,0.0,fake_id_567
2021-02-09,ifcsX6TyXA,BTmBzxhAmZ,B5qXkQvH8b,Dumbbell Pullover,11,13.607787283069193,fake_id_567
2021-06-21,WhPfsvl6qg,58REE5sJU1,tncKevap3A,Russian Twist,15,5.443114913227677,fake_id_599
2021-08-04,hDegHw5tFr,243X43p1XP,lqpdpAxb75,Seated Leg Curl,6,54.43114913227677,fake_id_584
2021-02-05,YIVFqg6TQM,BTmBzxhAmZ,zLs1fSMcRl,Dumbbell Pullover,10,24.0,fake_id_569
2021-05-27,5ZBqbhewhr,HpJxPvuCBP,L1jkLevg3t,Dumbbell Clean,12,9.071858188712795,fake_id_563
2021-05-04,P4JZT6xK2H,3GvUTFN8up,z4KFqHCc3V,Calf Raise,15,61.235042773811365,fake_id_570
2021-06-23,6z17RA5ZMJ,4IMiKZHvCG,JmaD4EDFze,Shotgun Row,8,36.28743275485118,fake_id_563
2021-03-05,Roo01aoVcl,nNMm3ywt6H,UGAUTa8KO7,Pike Push Up,6,0.0,fake_id_552
2021-02-11,YxTn41ksnd,zJlvUiMLou,BoLO74Jrpo,Barbell Incline Bench Press,8,61.235042773811365,fake_id_542
2021-07-13,dzkcKOQCqK,y2Gg0PEzd8,cQsk8PDCc5,Preacher Curl,15,9.071858188712795,fake_id_579
2021-11-02,H6HLp9IVHu,qfkBJ4A5eQ,714SGbaTSn,Dead Bug,12,0.0,fake_id_543
2021-11-30,5IcaFBUOuw,KVt5QRq9Hx,HJag32ZxAT,Side Laterals to Front Raise,15,3.628743275485118,fake_id_542
2021-05-14,SwOdPqQEux,omtypRFVyt,EyTHIRlnWG,Power Clean,2,61.235042773811365,fake_id_583
2021-07-22,SiYyHFVi9n,zJlvUiMLou,sw8r5Lzc7R,Barbell Incline Bench Press,8,83.91468824559335,fake_id_543
2021-10-08,Tl2UifmWvC,y2Gg0PEzd8,JmVtOqDZYl,Preacher Curl,18,22.67964547178199,fake_id_596
2021-09-17,PE7shO6Acp,omtypRFVyt,gaiNs4H36L,Power Clean,15,27.215574566138386,fake_id_593
2021-04-07,leeXUITAyb,r4bOO0fDTv,Qjs4QPkdMK,Plank,0,0.0,fake_id_556
2021-09-21,0cKSV0F8bq,9fptvki4pW,VMfPlmUt7H,Barbell Hip Thrust,10,31.75150366049478,fake_id_588
2021-06-02,aZ7jBuU5EG,G1mxtZtEs5,PCKEXZH2Cx,Back Squat,8,88.45061733994974,fake_id_584
2021-07-13,iZ6DYDIFfX,BN1DjSE1Zi,TK8YvnbaCa,Romanian Deadlift,12,20.41168092460379,fake_id_578
2021-07-23,RTGqnP9sva,UQBXLgsfXN,qyoNEoN928,Dumbbell Shrug,12,31.75150366049478,fake_id_576
2021-06-27,9hjSJcEzap,BTmBzxhAmZ,qgcLCjJ5Qy,Dumbbell Pullover,8,30.0,fake_id_569
2021-03-08,evftJdEGMU,UThEK7cf4f,DMlZlgSZSP,Machine Fly,10,15.87575183024739,fake_id_589
2021-08-25,QTv76XASdB,wNImc4b4MY,ex7ASFh26k,Leg Curl,8,40.82336184920758,fake_id_577
2021-01-29,3Me9LWwKyX,dFycDkJyHe,RNxH7eWpRU,Dumbbell Shoulder Raise,5,6.8038936415345965,fake_id_550
2021-06-15,Hz7sqXAsa3,UQBXLgsfXN,tDsaPxFDxa,Dumbbell Shrug,15,31.75150366049478,fake_id_562
2021-07-04,QigsUjKsPR,GbK7ZSbRC6,3E1GIOEMnl,Kettlebell Sumo High Pull,25,24.0,fake_id_551
2021-09-10,buGHNVj4e1,G1mxtZtEs5,RBI2XQ8LMn,Back Squat,5,110.0,fake_id_551
2021-07-17,magpyRtyU8,G1mxtZtEs5,Ff9CJxiNqF,Back Squat,10,47.62725549074217,fake_id_573
2021-09-19,QQ4nZXWQ7T,4IMiKZHvCG,oOg7oNNyUU,Shotgun Row,8,20.41168092460379,fake_id_565
2021-05-17,8R8m2GLTuV,k4ivWt2zuv,9co1MBWCOx,Barbell Glute Bridge,15,43.091326396385774,fake_id_572
2021-10-20,bhbXO8ydRI,ACSgVaipTW,bkXGguAZwX,Dumbbell Squeeze Press,10,8.0,fake_id_605
2021-06-14,GAgbddJ38K,DhkjvJNsNR,GVSI9OHcMU,Sit Up,10,0.0,fake_id_602
2021-08-13,tuDi5gGOlX,DhkjvJNsNR,Gc9hKf2bRc,Sit Up,15,0.0,fake_id_595
2021-03-13,ISfSkVThdj,9VAkz3bNl4,rZ5pBXb5aq,Decline Push Up,8,0.0,fake_id_579
2021-09-15,jJZpBkPCHa,HpJxPvuCBP,En89K0ChOs,Dumbbell Clean,13,4.535929094356398,fake_id_542
2021-02-26,6iZtwmWYYS,xPS7RzoOGm,zDMD00RLUX,Bent Over Barbell Row,8,52.16318458509857,fake_id_557
2021-05-12,i7M2O4VTFW,k4ivWt2zuv,vRpoGnMEGx,Barbell Glute Bridge,15,40.82336184920758,fake_id_555
2021-03-17,XusHCiCNw7,UThEK7cf4f,VrL1Rh2kj9,Machine Fly,15,95.0,fake_id_551
2021-11-30,rWnXEB8dK8,otjt26R0oL,CshBZQRwjX,Barbell Shoulder Press,10,15.0,fake_id_591
2021-07-24,RsCLOi2iv3,G1mxtZtEs5,AdbrHtxDN8,Back Squat,8,77.11079460405875,fake_id_586
2021-03-18,2IuUocCxAT,r4bOO0fDTv,kPrSg59ZNy,Plank,0,0.0,fake_id_553
2021-09-22,D8dhEHchOw,WoEeZr6Uwx,H1obDU1pn6,Single Arm Lat Pulldown,15,40.82336184920758,fake_id_562
2021-12-03,inwSqwqy9i,pM3aRwuufC,3BJc6ltmY6,Stability Ball Hyperextension,11,0.0,fake_id_585
2021-12-03,5xUkfwhIoa,9VAkz3bNl4,H2T7PaWgx8,Decline Push Up,10,0.0,fake_id_598
2021-04-06,NiufbWmroS,UQBXLgsfXN,3hdlBlzkJq,Dumbbell Shrug,10,31.75150366049478,fake_id_565
2021-02-25,rvEO5OAMuB,58REE5sJU1,d5qGulabHY,Russian Twist,11,12.473805009480094,fake_id_558
2021-05-06,ftZfRWM1hP,1sQqqUqJyp,3Dad7SuQQx,Frog Pump,30,0.0,fake_id_550
2021-12-14,w2RD7MQtNc,djuvlRHUvb,MOp7uTRlyN,Dumbbell Rear Delt Raise,15,5.669911367945497,fake_id_557
2021-07-10,5r08hA0F42,9VAkz3bNl4,nYWmyy7Hmd,Decline Push Up,8,0.0,fake_id_579
2021-06-18,TJwcECIvKD,9fptvki4pW,Aqk95IRN8e,Barbell Hip Thrust,8,102.05840462301894,fake_id_593
2021-07-16,MCFS7SCCYi,G1mxtZtEs5,QFgNfyyphg,Back Squat,10,124.73805009480093,fake_id_543
2021-04-18,HTvZdrB0vE,3GvUTFN8up,lyILdjTHcJ,Calf Raise,15,36.28743275485118,fake_id_543
2021-06-16,JQ33GVRCu4,uHBREgyju0,x0DJtuRz34,Step Up,8,36.28743275485118,fake_id_580
2021-02-02,wsGu5S683G,yR61QnjQAO,PCGbg3whGB,Medicine Ball Push Up,12,0.0,fake_id_584
2021-07-22,ETFKBHTy1O,1sQqqUqJyp,97u76DShgf,Frog Pump,30,0.0,fake_id_563
2021-11-03,X7WUFkJacr,qfkBJ4A5eQ,3WPDwIbUwp,Dead Bug,10,0.0,fake_id_552
2021-11-18,zExv8xsjSa,xPS7RzoOGm,IaUGaz4HlI,Bent Over Barbell Row,15,15.0,fake_id_548
2021-05-20,yFxeowWSjE,UThEK7cf4f,DlNmMmWl0g,Machine Fly,15,40.0,fake_id_545
2021-04-13,hYhwBFWoFw,xPS7RzoOGm,RUPZv0seq7,Bent Over Barbell Row,12,6.8038936415345965,fake_id_578
2021-12-08,DnMDfeEWZl,243X43p1XP,dBCp3mzanj,Seated Leg Curl,10,68.03893641534596,fake_id_600
2021-07-02,2eBDDYOdQi,djuvlRHUvb,Qc6reE53fc,Dumbbell Rear Delt Raise,15,5.669911367945497,fake_id_550
2021-06-08,cDqQZzfgcA,zJlvUiMLou,A6E63ZnFz8,Barbell Incline Bench Press,10,47.62725549074217,fake_id_572
2021-06-30,mq4HGTr6Yf,G1mxtZtEs5,kyaxCcPfWN,Back Squat,10,102.05840462301894,fake_id_566
